locus_tag	ftype	length_bp	gene	EC_number	COG	product
KHHAHBGI_00195	gene	621	otnC			
KHHAHBGI_00195	CDS	621	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
KHHAHBGI_00196	gene	1266	otnK			
KHHAHBGI_00196	CDS	1266	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
KHHAHBGI_00197	gene	903	ltnD			
KHHAHBGI_00197	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
KHHAHBGI_00198	gene	762	glpR_1			
KHHAHBGI_00198	CDS	762	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
KHHAHBGI_00199	gene	861	bla			
KHHAHBGI_00199	CDS	861	bla	3.5.2.6	COG2367	Beta-lactamase SHV-1
KHHAHBGI_00200	gene	261				
KHHAHBGI_00200	CDS	261				hypothetical protein
KHHAHBGI_00201	gene	1089				
KHHAHBGI_00201	CDS	1089				hypothetical protein
KHHAHBGI_00202	gene	1266	lacY			
KHHAHBGI_00202	CDS	1266	lacY			Lactose permease
KHHAHBGI_00203	gene	3108	lacZ_1			
KHHAHBGI_00203	CDS	3108	lacZ_1	3.2.1.23	COG3250	Beta-galactosidase
KHHAHBGI_00204	gene	1065	lacI_1			
KHHAHBGI_00204	CDS	1065	lacI_1		COG1609	Lactose operon repressor
KHHAHBGI_00205	gene	441				
KHHAHBGI_00205	CDS	441				hypothetical protein
KHHAHBGI_00206	gene	219				
KHHAHBGI_00206	CDS	219				hypothetical protein
KHHAHBGI_00207	gene	1098	rhaS_1			
KHHAHBGI_00207	CDS	1098	rhaS_1			HTH-type transcriptional activator RhaS
KHHAHBGI_00208	gene	399				
KHHAHBGI_00208	CDS	399				hypothetical protein
KHHAHBGI_00209	gene	1104				
KHHAHBGI_00209	CDS	1104				hypothetical protein
KHHAHBGI_00210	gene	1272	amiC_1			
KHHAHBGI_00210	CDS	1272	amiC_1			Aliphatic amidase expression-regulating protein
KHHAHBGI_00211	gene	1575				
KHHAHBGI_00211	CDS	1575				hypothetical protein
KHHAHBGI_00212	gene	1074				
KHHAHBGI_00212	CDS	1074				hypothetical protein
KHHAHBGI_00213	gene	798	livF_1			
KHHAHBGI_00213	CDS	798	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KHHAHBGI_00214	gene	699	livF_2			
KHHAHBGI_00214	CDS	699	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KHHAHBGI_00215	gene	483				
KHHAHBGI_00215	CDS	483				hypothetical protein
KHHAHBGI_00216	gene	1194	mdrP			
KHHAHBGI_00216	CDS	1194	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
KHHAHBGI_00217	gene	900	eamA			
KHHAHBGI_00217	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
KHHAHBGI_00218	gene	219				
KHHAHBGI_00218	CDS	219				hypothetical protein
KHHAHBGI_00219	gene	375	marA			
