locus_tag	ftype	length_bp	gene	EC_number	COG	product
DCNDGGNC_00081	gene	1686	obg			
DCNDGGNC_00081	CDS	1686	obg	3.6.5.-	COG0536	GTPase Obg
DCNDGGNC_00082	gene	1131	proB			
DCNDGGNC_00082	CDS	1131	proB	2.7.2.11	COG0263	Glutamate 5-kinase
DCNDGGNC_00083	gene	1221	aspC1			
DCNDGGNC_00083	CDS	1221	aspC1	2.6.1.1	COG0436	Aspartate aminotransferase
DCNDGGNC_00084	gene	76				
DCNDGGNC_00084	tRNA	76				tRNA-Trp(cca)
DCNDGGNC_00085	gene	228				
DCNDGGNC_00085	CDS	228				hypothetical protein
DCNDGGNC_00086	gene	843	nusG			
DCNDGGNC_00086	CDS	843	nusG			Transcription termination/antitermination protein NusG
DCNDGGNC_00087	gene	894				
DCNDGGNC_00087	CDS	894				hypothetical protein
DCNDGGNC_00088	gene	996	gpsA			
DCNDGGNC_00088	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DCNDGGNC_00089	gene	1185	ddlA			
DCNDGGNC_00089	CDS	1185	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
DCNDGGNC_00090	gene	1032				
DCNDGGNC_00090	CDS	1032				hypothetical protein
DCNDGGNC_00091	gene	5796				
DCNDGGNC_00091	CDS	5796				hypothetical protein
DCNDGGNC_00092	gene	1014	prs_1			
DCNDGGNC_00092	CDS	1014	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DCNDGGNC_00093	gene	3210				
DCNDGGNC_00093	CDS	3210				hypothetical protein
DCNDGGNC_00094	gene	729				
DCNDGGNC_00094	CDS	729				hypothetical protein
DCNDGGNC_00095	gene	246				
DCNDGGNC_00095	CDS	246				hypothetical protein
DCNDGGNC_00096	gene	1455				
DCNDGGNC_00096	CDS	1455				hypothetical protein
DCNDGGNC_00097	gene	297	rpsF			
DCNDGGNC_00097	CDS	297	rpsF		COG0360	30S ribosomal protein S6
DCNDGGNC_00098	gene	684				
DCNDGGNC_00098	CDS	684				Single-stranded DNA-binding protein
DCNDGGNC_00099	gene	249				
DCNDGGNC_00099	CDS	249				hypothetical protein
DCNDGGNC_00100	gene	447	rplI			
DCNDGGNC_00100	CDS	447	rplI		COG0359	50S ribosomal protein L9
DCNDGGNC_00101	gene	282				
DCNDGGNC_00101	CDS	282				hypothetical protein
DCNDGGNC_00102	gene	750				
DCNDGGNC_00102	CDS	750				hypothetical protein
DCNDGGNC_00103	gene	525				
DCNDGGNC_00103	CDS	525				hypothetical protein
DCNDGGNC_00104	gene	75				
DCNDGGNC_00104	tRNA	75				tRNA-Lys(ctt)
DCNDGGNC_00105	gene	753	gla			
DCNDGGNC_00105	CDS	753	gla		COG0580	Glycerol facilitator-aquaporin gla
DCNDGGNC_00106	gene	819				
DCNDGGNC_00106	CDS	819				hypothetical protein
DCNDGGNC_00107	gene	1146	gltX1			
DCNDGGNC_00107	CDS	1146	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
DCNDGGNC_00108	gene	825	yggS			
DCNDGGNC_00108	CDS	825	yggS		COG0325	Pyridoxal phosphate homeostasis protein
DCNDGGNC_00109	gene	381	yccX			
DCNDGGNC_00109	CDS	381	yccX	3.6.1.7		Acylphosphatase
DCNDGGNC_00110	gene	3462				
DCNDGGNC_00110	CDS	3462				hypothetical protein
DCNDGGNC_00111	gene	1602				
DCNDGGNC_00111	CDS	1602				hypothetical protein
DCNDGGNC_00112	gene	1179				
DCNDGGNC_00112	CDS	1179				hypothetical protein
DCNDGGNC_00113	gene	1377				
DCNDGGNC_00113	CDS	1377				hypothetical protein
DCNDGGNC_00114	gene	816				
DCNDGGNC_00114	CDS	816				hypothetical protein
DCNDGGNC_00115	gene	648				
DCNDGGNC_00115	CDS	648				hypothetical protein
DCNDGGNC_00116	gene	2664	clpB			
DCNDGGNC_00116	CDS	2664	clpB		COG0542	Chaperone protein ClpB
DCNDGGNC_00117	gene	774				
DCNDGGNC_00117	CDS	774				hypothetical protein
DCNDGGNC_00118	gene	651				
DCNDGGNC_00118	CDS	651				hypothetical protein
DCNDGGNC_00119	gene	1275				
DCNDGGNC_00119	CDS	1275				hypothetical protein
DCNDGGNC_00120	gene	1191	dapX			
DCNDGGNC_00120	CDS	1191	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
DCNDGGNC_00121	gene	900				
DCNDGGNC_00121	CDS	900				hypothetical protein
DCNDGGNC_00122	gene	384				
DCNDGGNC_00122	CDS	384				hypothetical protein
DCNDGGNC_00123	gene	939				
DCNDGGNC_00123	CDS	939				hypothetical protein
DCNDGGNC_00124	gene	567				
DCNDGGNC_00124	CDS	567				hypothetical protein
DCNDGGNC_00125	gene	1812				
DCNDGGNC_00125	CDS	1812		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
DCNDGGNC_00126	gene	74				
DCNDGGNC_00126	tRNA	74				tRNA-Gly(gcc)
DCNDGGNC_00127	gene	73				
DCNDGGNC_00127	tRNA	73				tRNA-Val(gac)
DCNDGGNC_00128	gene	74				
DCNDGGNC_00128	tRNA	74				tRNA-Val(cac)
DCNDGGNC_00129	gene	74				
DCNDGGNC_00129	tRNA	74				tRNA-Ala(ggc)
DCNDGGNC_00130	gene	753	tam_1			
DCNDGGNC_00130	CDS	753	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
DCNDGGNC_00131	gene	1248				
DCNDGGNC_00131	CDS	1248				hypothetical protein
DCNDGGNC_00132	gene	324				
DCNDGGNC_00132	CDS	324				hypothetical protein
DCNDGGNC_00133	gene	744				
DCNDGGNC_00133	CDS	744				hypothetical protein
DCNDGGNC_00134	gene	1323				
DCNDGGNC_00134	CDS	1323				hypothetical protein
DCNDGGNC_00135	gene	792				
DCNDGGNC_00135	CDS	792				hypothetical protein
DCNDGGNC_00136	gene	1059	RBKS			
DCNDGGNC_00136	CDS	1059	RBKS	2.7.1.15		Ribokinase
DCNDGGNC_00137	gene	195	rpmB			
DCNDGGNC_00137	CDS	195	rpmB		COG0227	50S ribosomal protein L28
DCNDGGNC_00138	gene	2685	mfd_1			
DCNDGGNC_00138	CDS	2685	mfd_1	3.6.4.-		Transcription-repair-coupling factor
DCNDGGNC_00139	gene	1308				
DCNDGGNC_00139	CDS	1308				hypothetical protein
DCNDGGNC_00140	gene	174				
DCNDGGNC_00140	CDS	174				hypothetical protein
DCNDGGNC_00141	gene	1089				
DCNDGGNC_00141	CDS	1089				hypothetical protein
DCNDGGNC_00142	gene	1911				
DCNDGGNC_00142	CDS	1911				hypothetical protein
DCNDGGNC_00143	gene	1560	gltP_1			
DCNDGGNC_00143	CDS	1560	gltP_1			Proton/glutamate-aspartate symporter
DCNDGGNC_00144	gene	663	rsmD			
DCNDGGNC_00144	CDS	663	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DCNDGGNC_00145	gene	603				
DCNDGGNC_00145	CDS	603				hypothetical protein
DCNDGGNC_00146	gene	453				
DCNDGGNC_00146	CDS	453			COG0071	putative Hsp20 family chaperone
DCNDGGNC_00147	gene	1098	trmD			
DCNDGGNC_00147	CDS	1098	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
DCNDGGNC_00148	gene	615	rimM			
DCNDGGNC_00148	CDS	615	rimM		COG0806	Ribosome maturation factor RimM
DCNDGGNC_00149	gene	234				
DCNDGGNC_00149	CDS	234				hypothetical protein
DCNDGGNC_00150	gene	450				
DCNDGGNC_00150	CDS	450				hypothetical protein
DCNDGGNC_00151	gene	1530	norG			
DCNDGGNC_00151	CDS	1530	norG		COG1167	HTH-type transcriptional regulator NorG
DCNDGGNC_00152	gene	693	argO			
DCNDGGNC_00152	CDS	693	argO		COG1279	Arginine exporter protein ArgO
DCNDGGNC_00153	gene	1173				
DCNDGGNC_00153	CDS	1173				hypothetical protein
DCNDGGNC_00154	gene	1647	ffh			
DCNDGGNC_00154	CDS	1647	ffh		COG0541	Signal recognition particle protein
DCNDGGNC_00155	gene	909				
DCNDGGNC_00155	CDS	909				hypothetical protein
DCNDGGNC_00156	gene	1623	cysS			
DCNDGGNC_00156	CDS	1623	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
DCNDGGNC_00157	gene	726				
DCNDGGNC_00157	CDS	726				hypothetical protein
DCNDGGNC_00158	gene	2121	btuD_2			
DCNDGGNC_00158	CDS	2121	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DCNDGGNC_00159	gene	342				
DCNDGGNC_00159	CDS	342				hypothetical protein
DCNDGGNC_00160	gene	495	coaD			
DCNDGGNC_00160	CDS	495	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
DCNDGGNC_00161	gene	906				
DCNDGGNC_00161	CDS	906				hypothetical protein
DCNDGGNC_00162	gene	615				
DCNDGGNC_00162	CDS	615			COG1399	putative protein
DCNDGGNC_00163	gene	195	rpmF_1			
DCNDGGNC_00163	CDS	195	rpmF_1			50S ribosomal protein L32
DCNDGGNC_00164	gene	768	rnc			
DCNDGGNC_00164	CDS	768	rnc	3.1.26.3	COG0571	Ribonuclease 3
DCNDGGNC_00165	gene	1893	ilvB1			
DCNDGGNC_00165	CDS	1893	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
DCNDGGNC_00166	gene	555	ilvH			
DCNDGGNC_00166	CDS	555	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
DCNDGGNC_00167	gene	609				
DCNDGGNC_00167	CDS	609				hypothetical protein
DCNDGGNC_00168	gene	1323	pncB1			
DCNDGGNC_00168	CDS	1323	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
DCNDGGNC_00169	gene	765	rph			
DCNDGGNC_00169	CDS	765	rph	2.7.7.56	COG0689	Ribonuclease PH
DCNDGGNC_00170	gene	669				
DCNDGGNC_00170	CDS	669		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
DCNDGGNC_00171	gene	1002				
DCNDGGNC_00171	CDS	1002				hypothetical protein
DCNDGGNC_00172	gene	82				
DCNDGGNC_00172	tRNA	82				tRNA-Leu(tag)
DCNDGGNC_00173	gene	76				
DCNDGGNC_00173	tRNA	76				tRNA-Thr(cgt)
DCNDGGNC_00174	gene	1698	pgi			
DCNDGGNC_00174	CDS	1698	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DCNDGGNC_00175	gene	1143				
DCNDGGNC_00175	CDS	1143				hypothetical protein
DCNDGGNC_00176	gene	822				
DCNDGGNC_00176	CDS	822				hypothetical protein
DCNDGGNC_00177	gene	1119				
DCNDGGNC_00177	CDS	1119				hypothetical protein
DCNDGGNC_00178	gene	495				
DCNDGGNC_00178	CDS	495				hypothetical protein
DCNDGGNC_00179	gene	738				
DCNDGGNC_00179	CDS	738				hypothetical protein
DCNDGGNC_00180	gene	2790	mgtB			
DCNDGGNC_00180	CDS	2790	mgtB	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
DCNDGGNC_00181	gene	1500	btuD_3			
DCNDGGNC_00181	CDS	1500	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DCNDGGNC_00182	gene	1782				
DCNDGGNC_00182	CDS	1782				hypothetical protein
DCNDGGNC_00183	gene	969	deoR			
DCNDGGNC_00183	CDS	969	deoR		COG2390	Deoxyribonucleoside regulator
DCNDGGNC_00184	gene	1263	gatC_1			
DCNDGGNC_00184	CDS	1263	gatC_1		COG3775	PTS system galactitol-specific EIIC component
DCNDGGNC_00185	gene	1524	lyx			
DCNDGGNC_00185	CDS	1524	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
DCNDGGNC_00186	gene	891	ulaE			
DCNDGGNC_00186	CDS	891	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
DCNDGGNC_00187	gene	693	ulaF			
DCNDGGNC_00187	CDS	693	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
DCNDGGNC_00188	gene	378	rplS			
DCNDGGNC_00188	CDS	378	rplS		COG0335	50S ribosomal protein L19
DCNDGGNC_00189	gene	816				
DCNDGGNC_00189	CDS	816				hypothetical protein
DCNDGGNC_00190	gene	702	rnhB			
DCNDGGNC_00190	CDS	702	rnhB	3.1.26.4	COG0164	Ribonuclease HII
DCNDGGNC_00191	gene	1080	lacI			
DCNDGGNC_00191	CDS	1080	lacI		COG1609	Lactose operon repressor
DCNDGGNC_00192	gene	162				
DCNDGGNC_00192	CDS	162				hypothetical protein
DCNDGGNC_00193	gene	1944				
DCNDGGNC_00193	CDS	1944		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
DCNDGGNC_00194	gene	483				
DCNDGGNC_00194	CDS	483				hypothetical protein
DCNDGGNC_00195	gene	876	pdxS			
DCNDGGNC_00195	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
DCNDGGNC_00196	gene	621	pdxT			
DCNDGGNC_00196	CDS	621	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
DCNDGGNC_00197	gene	495				
DCNDGGNC_00197	CDS	495				hypothetical protein
DCNDGGNC_00198	gene	177				
DCNDGGNC_00198	CDS	177				hypothetical protein
DCNDGGNC_00199	gene	1518				
DCNDGGNC_00199	CDS	1518				hypothetical protein
DCNDGGNC_00200	gene	1176	cytR_2			
DCNDGGNC_00200	CDS	1176	cytR_2		COG1609	HTH-type transcriptional repressor CytR
DCNDGGNC_00201	gene	630				
DCNDGGNC_00201	CDS	630				hypothetical protein
DCNDGGNC_00202	gene	885				
DCNDGGNC_00202	CDS	885		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
DCNDGGNC_00203	gene	678				
DCNDGGNC_00203	CDS	678				hypothetical protein
DCNDGGNC_00204	gene	1305	mntH			
DCNDGGNC_00204	CDS	1305	mntH		COG1914	Divalent metal cation transporter MntH
DCNDGGNC_00205	gene	1698	mdtD_1			
DCNDGGNC_00205	CDS	1698	mdtD_1			Putative multidrug resistance protein MdtD
DCNDGGNC_00206	gene	1590				
DCNDGGNC_00206	CDS	1590				hypothetical protein
DCNDGGNC_00207	gene	996				
DCNDGGNC_00207	CDS	996				hypothetical protein
DCNDGGNC_00208	gene	363	trxC			
DCNDGGNC_00208	CDS	363	trxC		COG0526	Putative thioredoxin 2
DCNDGGNC_00209	gene	627				
DCNDGGNC_00209	CDS	627				hypothetical protein
DCNDGGNC_00210	gene	852	menH_1			
DCNDGGNC_00210	CDS	852	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DCNDGGNC_00211	gene	89				
DCNDGGNC_00211	tRNA	89				tRNA-Gly(ccc)
DCNDGGNC_00212	gene	1851				
DCNDGGNC_00212	CDS	1851				hypothetical protein
DCNDGGNC_00213	gene	408	gcvH			
DCNDGGNC_00213	CDS	408	gcvH		COG0509	Glycine cleavage system H protein
DCNDGGNC_00214	gene	1350				
DCNDGGNC_00214	CDS	1350				hypothetical protein
DCNDGGNC_00215	gene	2463				
DCNDGGNC_00215	CDS	2463				hypothetical protein
DCNDGGNC_00216	gene	1032	leuB			
DCNDGGNC_00216	CDS	1032	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
DCNDGGNC_00217	gene	1245	lipM			
DCNDGGNC_00217	CDS	1245	lipM	2.3.1.181		Octanoyltransferase LipM
DCNDGGNC_00218	gene	720	glxR			
DCNDGGNC_00218	CDS	720	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
DCNDGGNC_00219	gene	2319	pbpG			
DCNDGGNC_00219	CDS	2319	pbpG		COG0744	Penicillin-binding protein 2D
DCNDGGNC_00220	gene	1134	namA			
DCNDGGNC_00220	CDS	1134	namA	1.6.99.1	COG1902	NADPH dehydrogenase
DCNDGGNC_00221	gene	1296	pyrD_2			
DCNDGGNC_00221	CDS	1296	pyrD_2	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
DCNDGGNC_00222	gene	822	lacR_1			
DCNDGGNC_00222	CDS	822	lacR_1			Lactose phosphotransferase system repressor
DCNDGGNC_00223	gene	1251	galT_1			
DCNDGGNC_00223	CDS	1251	galT_1	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
DCNDGGNC_00224	gene	1251	galK			
DCNDGGNC_00224	CDS	1251	galK	2.7.1.6	COG0153	Galactokinase
DCNDGGNC_00225	gene	1326	yhjE_1			
DCNDGGNC_00225	CDS	1326	yhjE_1			Inner membrane metabolite transport protein YhjE
DCNDGGNC_00226	gene	273				
DCNDGGNC_00226	CDS	273				hypothetical protein
DCNDGGNC_00227	gene	1365				
DCNDGGNC_00227	CDS	1365				hypothetical protein
DCNDGGNC_00228	gene	159				
DCNDGGNC_00228	CDS	159				hypothetical protein
DCNDGGNC_00229	gene	747				
DCNDGGNC_00229	CDS	747				hypothetical protein
DCNDGGNC_00230	gene	450				
DCNDGGNC_00230	CDS	450				hypothetical protein
DCNDGGNC_00231	gene	648	trmL			
DCNDGGNC_00231	CDS	648	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
DCNDGGNC_00232	gene	327				
DCNDGGNC_00232	CDS	327				hypothetical protein
DCNDGGNC_00233	gene	558				
DCNDGGNC_00233	CDS	558				hypothetical protein
DCNDGGNC_00234	gene	339				
DCNDGGNC_00234	CDS	339				hypothetical protein
DCNDGGNC_00235	gene	1125	mutY			
DCNDGGNC_00235	CDS	1125	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
DCNDGGNC_00236	gene	573				
DCNDGGNC_00236	CDS	573				hypothetical protein
DCNDGGNC_00237	gene	3633	rpoB			
DCNDGGNC_00237	CDS	3633	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DCNDGGNC_00238	gene	4032	rpoC			
DCNDGGNC_00238	CDS	4032	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DCNDGGNC_00239	gene	546				
DCNDGGNC_00239	CDS	546				hypothetical protein
DCNDGGNC_00240	gene	609				
DCNDGGNC_00240	CDS	609				hypothetical protein
DCNDGGNC_00241	gene	894	prpC			
DCNDGGNC_00241	CDS	894	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
DCNDGGNC_00242	gene	2697				
DCNDGGNC_00242	CDS	2697				hypothetical protein
DCNDGGNC_00243	gene	1320				
DCNDGGNC_00243	CDS	1320				hypothetical protein
DCNDGGNC_00244	gene	1707				
DCNDGGNC_00244	CDS	1707				hypothetical protein
DCNDGGNC_00245	gene	5979				
DCNDGGNC_00245	CDS	5979				hypothetical protein
DCNDGGNC_00246	gene	1419	pknD_1			
DCNDGGNC_00246	CDS	1419	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
DCNDGGNC_00247	gene	4284				
DCNDGGNC_00247	CDS	4284				hypothetical protein
DCNDGGNC_00248	gene	4206	rep_1			
