locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHGIGHJM_00064	CDS	1005	lsrD_1			Autoinducer 2 import system permease protein LsrD
DHGIGHJM_00065	gene	1008	rbsC_2			
DHGIGHJM_00065	CDS	1008	rbsC_2		COG1172	Ribose import permease protein RbsC
DHGIGHJM_00066	gene	1512	rbsA_2			
DHGIGHJM_00066	CDS	1512	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
DHGIGHJM_00067	gene	987	lsrB_1			
DHGIGHJM_00067	CDS	987	lsrB_1			Autoinducer 2-binding protein LsrB
DHGIGHJM_00068	gene	831	rhaD			
DHGIGHJM_00068	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
DHGIGHJM_00069	gene	1260	rhaA			
DHGIGHJM_00069	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
DHGIGHJM_00070	gene	1467	rhaB			
DHGIGHJM_00070	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
DHGIGHJM_00071	gene	837	rhaS_1			
DHGIGHJM_00071	CDS	837	rhaS_1			HTH-type transcriptional activator RhaS
DHGIGHJM_00072	gene	846	rhaR_1			
DHGIGHJM_00072	CDS	846	rhaR_1			HTH-type transcriptional activator RhaR
DHGIGHJM_00073	gene	1035	rhaT			
DHGIGHJM_00073	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
DHGIGHJM_00074	gene	621	sodA			
DHGIGHJM_00074	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
DHGIGHJM_00075	gene	675	yiiM			
DHGIGHJM_00075	CDS	675	yiiM		COG2258	Protein YiiM
DHGIGHJM_00076	gene	1374	cpxA			
DHGIGHJM_00076	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
DHGIGHJM_00077	gene	699	cpxR			
DHGIGHJM_00077	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
DHGIGHJM_00078	gene	504	cpxP			
DHGIGHJM_00078	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
DHGIGHJM_00079	gene	903	fieF			
DHGIGHJM_00079	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
DHGIGHJM_00080	gene	963	pfkA			
DHGIGHJM_00080	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
DHGIGHJM_00081	gene	486	rraA			
DHGIGHJM_00081	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
DHGIGHJM_00082	gene	921	menA			
DHGIGHJM_00082	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
DHGIGHJM_00083	gene	1335	hslU			
DHGIGHJM_00083	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
DHGIGHJM_00084	gene	531	hslV			
DHGIGHJM_00084	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
DHGIGHJM_00085	gene	855	ftsN			
DHGIGHJM_00085	CDS	855	ftsN		COG3087	Cell division protein FtsN
DHGIGHJM_00086	gene	1029	cytR_1			
DHGIGHJM_00086	CDS	1029	cytR_1		COG1609	HTH-type transcriptional repressor CytR
DHGIGHJM_00087	gene	2196	priA			
DHGIGHJM_00087	CDS	2196	priA	3.6.4.-	COG1198	Primosomal protein N'
DHGIGHJM_00088	gene	213	rpmE			
DHGIGHJM_00088	CDS	213	rpmE		COG0254	50S ribosomal protein L31
DHGIGHJM_00089	gene	318	metJ			
DHGIGHJM_00089	CDS	318	metJ		COG3060	Met repressor
DHGIGHJM_00090	gene	1161	metB			
DHGIGHJM_00090	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
DHGIGHJM_00091	gene	2433	metL			
DHGIGHJM_00091	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
DHGIGHJM_00092	gene	1137				
DHGIGHJM_00092	CDS	1137				hypothetical protein
DHGIGHJM_00093	gene	1557	yfkN			
DHGIGHJM_00093	CDS	1557	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
DHGIGHJM_00094	gene	372				
DHGIGHJM_00094	CDS	372				hypothetical protein
DHGIGHJM_00095	gene	909	benM_1			
DHGIGHJM_00095	CDS	909	benM_1			HTH-type transcriptional regulator BenM
DHGIGHJM_00096	gene	888	metF			
DHGIGHJM_00096	CDS	888	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
DHGIGHJM_00097	gene	882	yijE			
DHGIGHJM_00097	CDS	882	yijE			putative cystine transporter YijE
DHGIGHJM_00098	gene	1104	gldA			
DHGIGHJM_00098	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
DHGIGHJM_00099	gene	663	fsaB			
DHGIGHJM_00099	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
DHGIGHJM_00100	gene	987	rhaS_2			
DHGIGHJM_00100	CDS	987	rhaS_2			HTH-type transcriptional activator RhaS
DHGIGHJM_00101	gene	651	zinT			
DHGIGHJM_00101	CDS	651	zinT		COG3443	Metal-binding protein ZinT
DHGIGHJM_00102	gene	2676	ppc			
DHGIGHJM_00102	CDS	2676	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
DHGIGHJM_00103	gene	1152	argE_1			
DHGIGHJM_00103	CDS	1152	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
DHGIGHJM_00104	gene	1005	argC			
DHGIGHJM_00104	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
DHGIGHJM_00105	gene	774	argB			
DHGIGHJM_00105	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
DHGIGHJM_00106	gene	1374	argH			
DHGIGHJM_00106	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
DHGIGHJM_00107	gene	918	oxyR_1			
DHGIGHJM_00107	CDS	918	oxyR_1			Hydrogen peroxide-inducible genes activator
DHGIGHJM_00108	gene	1401	sthA			
DHGIGHJM_00108	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
DHGIGHJM_00109	gene	636	fabR			
DHGIGHJM_00109	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
DHGIGHJM_00110	gene	360	yijD			
DHGIGHJM_00110	CDS	360	yijD			Inner membrane protein YijD
DHGIGHJM_00111	gene	1101	trmA			
DHGIGHJM_00111	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
DHGIGHJM_00112	gene	123				
DHGIGHJM_00112	CDS	123				hypothetical protein
DHGIGHJM_00113	gene	1839	btuB			
DHGIGHJM_00113	CDS	1839	btuB		COG4206	Vitamin B12 transporter BtuB
DHGIGHJM_00114	gene	852	murI			
DHGIGHJM_00114	CDS	852	murI	5.1.1.3	COG0796	Glutamate racemase
DHGIGHJM_00115	gene	1535				
DHGIGHJM_00115	rRNA	1535				16S ribosomal RNA
DHGIGHJM_00116	gene	77				
DHGIGHJM_00116	tRNA	77				tRNA-Ile(gat)
DHGIGHJM_00117	gene	76				
DHGIGHJM_00117	tRNA	76				tRNA-Ala(tgc)
DHGIGHJM_00118	gene	2898				
DHGIGHJM_00118	rRNA	2898				23S ribosomal RNA
DHGIGHJM_00119	gene	111				
DHGIGHJM_00119	rRNA	111				5S ribosomal RNA
DHGIGHJM_00120	gene	77				
DHGIGHJM_00120	tRNA	77				tRNA-Asp(gtc)
DHGIGHJM_00121	gene	76				
DHGIGHJM_00121	tRNA	76				tRNA-Trp(cca)
DHGIGHJM_00122	gene	822	hdfR_1			
DHGIGHJM_00122	CDS	822	hdfR_1			HTH-type transcriptional regulator HdfR
DHGIGHJM_00123	gene	339				
DHGIGHJM_00123	CDS	339				hypothetical protein
DHGIGHJM_00124	gene	1521	comM			
DHGIGHJM_00124	CDS	1521	comM		COG0606	Competence protein ComM
DHGIGHJM_00125	gene	1647	ilvG			
DHGIGHJM_00125	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
DHGIGHJM_00126	gene	258	ilvM			
DHGIGHJM_00126	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
DHGIGHJM_00127	gene	930	ilvE			
DHGIGHJM_00127	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DHGIGHJM_00128	gene	1851	ilvD			
DHGIGHJM_00128	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DHGIGHJM_00129	gene	1545	ilvA			
DHGIGHJM_00129	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
DHGIGHJM_00130	gene	891	oxyR_2			
DHGIGHJM_00130	CDS	891	oxyR_2			Hydrogen peroxide-inducible genes activator
DHGIGHJM_00131	gene	1476	ilvC			
DHGIGHJM_00131	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
DHGIGHJM_00132	gene	282	ppiC_1			
DHGIGHJM_00132	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
DHGIGHJM_00133	gene	282	ppiC_2			
DHGIGHJM_00133	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
DHGIGHJM_00134	gene	2022	rep			
DHGIGHJM_00134	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
DHGIGHJM_00135	gene	723	ydfK_1			
DHGIGHJM_00135	CDS	723	ydfK_1		COG1811	putative membrane protein YdfK
DHGIGHJM_00136	gene	999				
DHGIGHJM_00136	CDS	999				hypothetical protein
DHGIGHJM_00137	gene	927	pcpR_1			
DHGIGHJM_00137	CDS	927	pcpR_1			PCP degradation transcriptional activation protein
DHGIGHJM_00138	gene	1509	gppA			
DHGIGHJM_00138	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
DHGIGHJM_00139	gene	1266	rhlB			
DHGIGHJM_00139	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
DHGIGHJM_00140	gene	330	trxA			
DHGIGHJM_00140	CDS	330	trxA		COG0526	Thioredoxin 1
DHGIGHJM_00141	gene	1332	rho			
DHGIGHJM_00141	CDS	1332	rho	3.6.4.-	COG1158	Transcription termination factor Rho
DHGIGHJM_00142	gene	1104	wecA			
DHGIGHJM_00142	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
DHGIGHJM_00143	gene	1017	wzzE			
DHGIGHJM_00143	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
DHGIGHJM_00144	gene	1086	wecB			
DHGIGHJM_00144	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
DHGIGHJM_00145	gene	1263	wecC			
DHGIGHJM_00145	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
DHGIGHJM_00146	gene	1068	rffG_1			
DHGIGHJM_00146	CDS	1068	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
DHGIGHJM_00147	gene	882	rffH_1			
DHGIGHJM_00147	CDS	882	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
DHGIGHJM_00148	gene	675	wecD			
DHGIGHJM_00148	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
DHGIGHJM_00149	gene	1131	wecE			
DHGIGHJM_00149	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
DHGIGHJM_00150	gene	1251	wzxE			
DHGIGHJM_00150	CDS	1251	wzxE		COG2244	Lipid III flippase
DHGIGHJM_00151	gene	1077	wecF			
DHGIGHJM_00151	CDS	1077	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
DHGIGHJM_00152	gene	1347	wzyE			
DHGIGHJM_00152	CDS	1347	wzyE			putative ECA polymerase
DHGIGHJM_00153	gene	741	wecG			
DHGIGHJM_00153	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
DHGIGHJM_00154	gene	1386	yifK			
DHGIGHJM_00154	CDS	1386	yifK		COG1113	putative transport protein YifK
DHGIGHJM_00155	gene	77				
DHGIGHJM_00155	tRNA	77				tRNA-Arg(ccg)
DHGIGHJM_00156	gene	76				
DHGIGHJM_00156	tRNA	76				tRNA-His(gtg)
DHGIGHJM_00157	gene	87				
DHGIGHJM_00157	tRNA	87				tRNA-Leu(cag)
DHGIGHJM_00158	gene	77				
DHGIGHJM_00158	tRNA	77				tRNA-Pro(tgg)
DHGIGHJM_00159	gene	1197	hemY			
DHGIGHJM_00159	CDS	1197	hemY		COG3071	Protein HemY
DHGIGHJM_00160	gene	1182	hemX			
DHGIGHJM_00160	CDS	1182	hemX		COG2959	Protein HemX
DHGIGHJM_00161	gene	741	hemD			
DHGIGHJM_00161	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
DHGIGHJM_00162	gene	957	hemC			
DHGIGHJM_00162	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
DHGIGHJM_00163	gene	2631	cyaA			
DHGIGHJM_00163	CDS	2631	cyaA	4.6.1.1	COG3072	Adenylate cyclase
DHGIGHJM_00164	gene	321	cyaY			
DHGIGHJM_00164	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
DHGIGHJM_00165	gene	225				
DHGIGHJM_00165	CDS	225				hypothetical protein
DHGIGHJM_00166	gene	825	dapF			
DHGIGHJM_00166	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DHGIGHJM_00167	gene	708				
DHGIGHJM_00167	CDS	708				hypothetical protein
DHGIGHJM_00168	gene	903	xerC_1			
DHGIGHJM_00168	CDS	903	xerC_1		COG4973	Tyrosine recombinase XerC
DHGIGHJM_00169	gene	717	yigB			
DHGIGHJM_00169	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
DHGIGHJM_00170	gene	2163	uvrD			
DHGIGHJM_00170	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
DHGIGHJM_00171	gene	951	corA			
DHGIGHJM_00171	CDS	951	corA		COG0598	Magnesium transport protein CorA
DHGIGHJM_00172	gene	894	rarD			
DHGIGHJM_00172	CDS	894	rarD		COG2962	Protein RarD
DHGIGHJM_00173	gene	465				
DHGIGHJM_00173	CDS	465				hypothetical protein
DHGIGHJM_00174	gene	861	pldA			
DHGIGHJM_00174	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
DHGIGHJM_00175	gene	1827	recQ			
DHGIGHJM_00175	CDS	1827	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
DHGIGHJM_00176	gene	621	rhtC_1			
DHGIGHJM_00176	CDS	621	rhtC_1		COG1280	Threonine efflux protein
DHGIGHJM_00177	gene	909				
DHGIGHJM_00177	CDS	909				ISNCY family transposase ISRor2
DHGIGHJM_00178	gene	621	rhtB			
DHGIGHJM_00178	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
DHGIGHJM_00179	gene	993	pldB			
DHGIGHJM_00179	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
DHGIGHJM_00180	gene	801	yigL			
DHGIGHJM_00180	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
DHGIGHJM_00181	gene	900	bioP			
DHGIGHJM_00181	CDS	900	bioP		COG0697	Biotin transporter
DHGIGHJM_00182	gene	954	metR			
DHGIGHJM_00182	CDS	954	metR			HTH-type transcriptional regulator MetR
DHGIGHJM_00183	gene	2265	metE			
DHGIGHJM_00183	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
DHGIGHJM_00184	gene	813	clcD			
DHGIGHJM_00184	CDS	813	clcD	3.1.1.45		Carboxymethylenebutenolidase
DHGIGHJM_00185	gene	762	udp			
DHGIGHJM_00185	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
DHGIGHJM_00186	gene	1449				
DHGIGHJM_00186	CDS	1449				hypothetical protein
DHGIGHJM_00187	gene	756	ubiE			
DHGIGHJM_00187	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DHGIGHJM_00188	gene	606	ubiJ_1			
DHGIGHJM_00188	CDS	606	ubiJ_1		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
DHGIGHJM_00189	gene	1641	ubiB			
DHGIGHJM_00189	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
DHGIGHJM_00190	gene	252	tatA			
DHGIGHJM_00190	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
DHGIGHJM_00191	gene	537	tatB			
DHGIGHJM_00191	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
DHGIGHJM_00192	gene	780	tatC			
DHGIGHJM_00192	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
DHGIGHJM_00193	gene	792	tatD			
DHGIGHJM_00193	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
DHGIGHJM_00194	gene	489	rfaH			
DHGIGHJM_00194	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
DHGIGHJM_00195	gene	1476	ubiD			
DHGIGHJM_00195	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
DHGIGHJM_00196	gene	702	fre			
DHGIGHJM_00196	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
DHGIGHJM_00197	gene	1164	fadA			
DHGIGHJM_00197	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
DHGIGHJM_00198	gene	2190	fadB			
DHGIGHJM_00198	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
DHGIGHJM_00199	gene	1332	pepQ			
DHGIGHJM_00199	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DHGIGHJM_00200	gene	615	yigZ			
DHGIGHJM_00200	CDS	615	yigZ		COG1739	IMPACT family member YigZ
DHGIGHJM_00201	gene	1452	trkH			
DHGIGHJM_00201	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
DHGIGHJM_00202	gene	534	hemG			
DHGIGHJM_00202	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
DHGIGHJM_00203	gene	1535				
DHGIGHJM_00203	rRNA	1535				16S ribosomal RNA
DHGIGHJM_00204	gene	77				
DHGIGHJM_00204	tRNA	77				tRNA-Ile(gat)
DHGIGHJM_00205	gene	76				
DHGIGHJM_00205	tRNA	76				tRNA-Ala(tgc)
DHGIGHJM_00206	gene	2898				
DHGIGHJM_00206	rRNA	2898				23S ribosomal RNA
DHGIGHJM_00207	gene	111				
DHGIGHJM_00207	rRNA	111				5S ribosomal RNA
DHGIGHJM_00208	gene	1029	murB			
DHGIGHJM_00208	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DHGIGHJM_00209	gene	963	birA			
