locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCNCDAMD_00152	CDS	2058	btuB_1			Vitamin B12 transporter BtuB
OCNCDAMD_00153	gene	498				
OCNCDAMD_00153	CDS	498				hypothetical protein
OCNCDAMD_00154	gene	1071				
OCNCDAMD_00154	CDS	1071				hypothetical protein
OCNCDAMD_00155	gene	2127				
OCNCDAMD_00155	CDS	2127				hypothetical protein
OCNCDAMD_00156	gene	1809				
OCNCDAMD_00156	CDS	1809				hypothetical protein
OCNCDAMD_00157	gene	960				
OCNCDAMD_00157	CDS	960				hypothetical protein
OCNCDAMD_00158	gene	4770				
OCNCDAMD_00158	CDS	4770				hypothetical protein
OCNCDAMD_00159	gene	288				
OCNCDAMD_00159	CDS	288				hypothetical protein
OCNCDAMD_00160	gene	324				
OCNCDAMD_00160	CDS	324				hypothetical protein
OCNCDAMD_00161	gene	678				
OCNCDAMD_00161	CDS	678				hypothetical protein
OCNCDAMD_00162	gene	933				
OCNCDAMD_00162	CDS	933				hypothetical protein
OCNCDAMD_00163	gene	894				
OCNCDAMD_00163	CDS	894				hypothetical protein
OCNCDAMD_00164	gene	567				
OCNCDAMD_00164	CDS	567				hypothetical protein
OCNCDAMD_00165	gene	2583				
OCNCDAMD_00165	CDS	2583				hypothetical protein
OCNCDAMD_00166	gene	213				
OCNCDAMD_00166	CDS	213				hypothetical protein
OCNCDAMD_00167	gene	360				
OCNCDAMD_00167	CDS	360				hypothetical protein
OCNCDAMD_00168	gene	159				
OCNCDAMD_00168	CDS	159				hypothetical protein
OCNCDAMD_00169	gene	1260				
OCNCDAMD_00169	CDS	1260				hypothetical protein
OCNCDAMD_00170	gene	1068				
OCNCDAMD_00170	CDS	1068				hypothetical protein
OCNCDAMD_00171	gene	2325	smc_1			
OCNCDAMD_00171	CDS	2325	smc_1			Chromosome partition protein Smc
OCNCDAMD_00172	gene	486				
OCNCDAMD_00172	CDS	486				hypothetical protein
OCNCDAMD_00173	gene	618				
OCNCDAMD_00173	CDS	618				hypothetical protein
OCNCDAMD_00174	gene	618				
OCNCDAMD_00174	CDS	618				hypothetical protein
OCNCDAMD_00175	gene	1356				
OCNCDAMD_00175	CDS	1356				hypothetical protein
OCNCDAMD_00176	gene	1041	dnaG_1			
OCNCDAMD_00176	CDS	1041	dnaG_1	2.7.7.-		DNA primase
OCNCDAMD_00177	gene	1758	dnaE2_1			
OCNCDAMD_00177	CDS	1758	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
OCNCDAMD_00178	gene	768				
OCNCDAMD_00178	CDS	768				hypothetical protein
OCNCDAMD_00179	gene	543				
OCNCDAMD_00179	CDS	543				hypothetical protein
OCNCDAMD_00180	gene	138				
OCNCDAMD_00180	CDS	138				hypothetical protein
OCNCDAMD_00181	gene	186				
OCNCDAMD_00181	CDS	186				hypothetical protein
OCNCDAMD_00182	gene	108				
OCNCDAMD_00182	CDS	108				hypothetical protein
OCNCDAMD_00183	gene	2109	dnaE2_2			
OCNCDAMD_00183	CDS	2109	dnaE2_2	2.7.7.7		Error-prone DNA polymerase
OCNCDAMD_00184	gene	768	dinG_1			
OCNCDAMD_00184	CDS	768	dinG_1	3.1.-.-		3'-5' exonuclease DinG
OCNCDAMD_00185	gene	357				
OCNCDAMD_00185	CDS	357				hypothetical protein
OCNCDAMD_00186	gene	522				
OCNCDAMD_00186	CDS	522				hypothetical protein
OCNCDAMD_00187	gene	159				
OCNCDAMD_00187	CDS	159				hypothetical protein
OCNCDAMD_00188	gene	300				
OCNCDAMD_00188	CDS	300				hypothetical protein
OCNCDAMD_00189	gene	207				
OCNCDAMD_00189	CDS	207				hypothetical protein
OCNCDAMD_00190	gene	600				
OCNCDAMD_00190	CDS	600				hypothetical protein
OCNCDAMD_00191	gene	1209				
OCNCDAMD_00191	CDS	1209				hypothetical protein
OCNCDAMD_00192	gene	576				
OCNCDAMD_00192	CDS	576				hypothetical protein
OCNCDAMD_00193	gene	1434				
OCNCDAMD_00193	CDS	1434				hypothetical protein
OCNCDAMD_00194	gene	1128				
OCNCDAMD_00194	CDS	1128				hypothetical protein
OCNCDAMD_00195	gene	906				
OCNCDAMD_00195	CDS	906				hypothetical protein
OCNCDAMD_00196	gene	1554				
OCNCDAMD_00196	CDS	1554				hypothetical protein
OCNCDAMD_00197	gene	2283				
OCNCDAMD_00197	CDS	2283				hypothetical protein
OCNCDAMD_00198	gene	3189				
OCNCDAMD_00198	CDS	3189				hypothetical protein
OCNCDAMD_00199	gene	891				
OCNCDAMD_00199	CDS	891				hypothetical protein
OCNCDAMD_00200	gene	402				
OCNCDAMD_00200	CDS	402				hypothetical protein
OCNCDAMD_00201	gene	753				
OCNCDAMD_00201	CDS	753				hypothetical protein
OCNCDAMD_00202	gene	234				
OCNCDAMD_00202	CDS	234				hypothetical protein
OCNCDAMD_00203	gene	4290	rcsC_1			
OCNCDAMD_00203	CDS	4290	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OCNCDAMD_00204	gene	1275				
OCNCDAMD_00204	CDS	1275				hypothetical protein
OCNCDAMD_00205	gene	3132				
OCNCDAMD_00205	CDS	3132				TonB-dependent receptor P3
OCNCDAMD_00206	gene	1584				
OCNCDAMD_00206	CDS	1584				SusD-like protein P2
OCNCDAMD_00207	gene	1146				
OCNCDAMD_00207	CDS	1146				hypothetical protein
OCNCDAMD_00208	gene	1866	glaB_1			
OCNCDAMD_00208	CDS	1866	glaB_1	3.2.1.-		Alpha-1,3-galactosidase B
OCNCDAMD_00209	gene	1824	glaB_2			
OCNCDAMD_00209	CDS	1824	glaB_2	3.2.1.-		Alpha-1,3-galactosidase B
OCNCDAMD_00210	gene	966	menH			
OCNCDAMD_00210	CDS	966	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OCNCDAMD_00211	gene	2049				
OCNCDAMD_00211	CDS	2049				hypothetical protein
OCNCDAMD_00212	gene	1752	glaB_3			
OCNCDAMD_00212	CDS	1752	glaB_3	3.2.1.-		Alpha-1,3-galactosidase B
OCNCDAMD_00213	gene	477				
OCNCDAMD_00213	CDS	477				hypothetical protein
OCNCDAMD_00214	gene	939				
OCNCDAMD_00214	CDS	939				hypothetical protein
OCNCDAMD_00215	gene	936				
OCNCDAMD_00215	CDS	936				hypothetical protein
OCNCDAMD_00216	gene	396				
OCNCDAMD_00216	CDS	396				hypothetical protein
OCNCDAMD_00217	gene	582	yciO_1			
OCNCDAMD_00217	CDS	582	yciO_1		COG0009	putative protein YciO
OCNCDAMD_00218	gene	381	gloA			
OCNCDAMD_00218	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
OCNCDAMD_00219	gene	726				
OCNCDAMD_00219	CDS	726			COG0217	putative transcriptional regulatory protein
OCNCDAMD_00220	gene	654				
OCNCDAMD_00220	CDS	654				hypothetical protein
OCNCDAMD_00221	gene	471				
OCNCDAMD_00221	CDS	471				hypothetical protein
OCNCDAMD_00222	gene	2586				
OCNCDAMD_00222	CDS	2586		7.2.2.10	COG0474	Calcium-transporting ATPase
OCNCDAMD_00223	gene	1443	mrdB			
OCNCDAMD_00223	CDS	1443	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
OCNCDAMD_00224	gene	1827	mrdA			
OCNCDAMD_00224	CDS	1827	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
OCNCDAMD_00225	gene	519				
OCNCDAMD_00225	CDS	519				hypothetical protein
OCNCDAMD_00226	gene	855				
OCNCDAMD_00226	CDS	855				hypothetical protein
OCNCDAMD_00227	gene	1020	mbl			
OCNCDAMD_00227	CDS	1020	mbl		COG1077	Cell shape-determining protein Mbl
OCNCDAMD_00228	gene	1008	gpsA			
OCNCDAMD_00228	CDS	1008	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OCNCDAMD_00229	gene	1335	pgi			
OCNCDAMD_00229	CDS	1335	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OCNCDAMD_00230	gene	834				
OCNCDAMD_00230	CDS	834				hypothetical protein
OCNCDAMD_00231	gene	1338	gdhB_1			
OCNCDAMD_00231	CDS	1338	gdhB_1	1.4.1.2		NAD-specific glutamate dehydrogenase
OCNCDAMD_00232	gene	2982				
OCNCDAMD_00232	CDS	2982				hypothetical protein
OCNCDAMD_00233	gene	1209	yghO			
OCNCDAMD_00233	CDS	1209	yghO			Protein YghO
OCNCDAMD_00234	gene	1101	gcvT			
OCNCDAMD_00234	CDS	1101	gcvT	2.1.2.10		Aminomethyltransferase
OCNCDAMD_00235	gene	969	preA			
OCNCDAMD_00235	CDS	969	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
OCNCDAMD_00236	gene	711				
OCNCDAMD_00236	CDS	711				hypothetical protein
OCNCDAMD_00237	gene	1548	rny			
OCNCDAMD_00237	CDS	1548	rny	3.1.-.-	COG1418	Ribonuclease Y
OCNCDAMD_00238	gene	300				
OCNCDAMD_00238	CDS	300				hypothetical protein
OCNCDAMD_00239	gene	321				
OCNCDAMD_00239	CDS	321				hypothetical protein
OCNCDAMD_00240	gene	1299	rimO			
OCNCDAMD_00240	CDS	1299	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
OCNCDAMD_00241	gene	999	ftsY			
OCNCDAMD_00241	CDS	999	ftsY		COG0552	Signal recognition particle receptor FtsY
OCNCDAMD_00242	gene	888				
OCNCDAMD_00242	CDS	888				hypothetical protein
OCNCDAMD_00243	gene	1236				
OCNCDAMD_00243	CDS	1236				hypothetical protein
OCNCDAMD_00244	gene	1200	mshA_1			
OCNCDAMD_00244	CDS	1200	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OCNCDAMD_00245	gene	159				
OCNCDAMD_00245	CDS	159				hypothetical protein
OCNCDAMD_00246	gene	183	rpmG			
OCNCDAMD_00246	CDS	183	rpmG		COG0267	50S ribosomal protein L33
OCNCDAMD_00247	gene	234	rpmB			
OCNCDAMD_00247	CDS	234	rpmB		COG0227	50S ribosomal protein L28
OCNCDAMD_00248	gene	1242	pncC			
OCNCDAMD_00248	CDS	1242	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
OCNCDAMD_00249	gene	1182	pyrD_1			
OCNCDAMD_00249	CDS	1182	pyrD_1	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
OCNCDAMD_00250	gene	996	pdxB_1			
OCNCDAMD_00250	CDS	996	pdxB_1	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
OCNCDAMD_00251	gene	1041				
OCNCDAMD_00251	CDS	1041		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
OCNCDAMD_00252	gene	1383	nhaA			
OCNCDAMD_00252	CDS	1383	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
OCNCDAMD_00253	gene	708				
OCNCDAMD_00253	CDS	708		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
OCNCDAMD_00254	gene	1113				
OCNCDAMD_00254	CDS	1113				hypothetical protein
OCNCDAMD_00255	gene	363				
OCNCDAMD_00255	CDS	363				hypothetical protein
OCNCDAMD_00256	gene	957				
OCNCDAMD_00256	CDS	957				hypothetical protein
OCNCDAMD_00257	gene	1095				
OCNCDAMD_00257	CDS	1095				hypothetical protein
OCNCDAMD_00258	gene	591	sigW_1			
OCNCDAMD_00258	CDS	591	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
OCNCDAMD_00259	gene	984				
OCNCDAMD_00259	CDS	984				hypothetical protein
OCNCDAMD_00260	gene	3477				
OCNCDAMD_00260	CDS	3477				TonB-dependent receptor P3
OCNCDAMD_00261	gene	1815				
OCNCDAMD_00261	CDS	1815				hypothetical protein
OCNCDAMD_00262	gene	921				
OCNCDAMD_00262	CDS	921				hypothetical protein
OCNCDAMD_00263	gene	1902				
OCNCDAMD_00263	CDS	1902				hypothetical protein
OCNCDAMD_00264	gene	2637				
OCNCDAMD_00264	CDS	2637				hypothetical protein
OCNCDAMD_00265	gene	2658				
OCNCDAMD_00265	CDS	2658				hypothetical protein
OCNCDAMD_00266	gene	1257	iolG_1			
OCNCDAMD_00266	CDS	1257	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
OCNCDAMD_00267	gene	897	tatC			
OCNCDAMD_00267	CDS	897	tatC			Sec-independent protein translocase protein TatC
