locus_tag	ftype	length_bp	gene	EC_number	COG	product
LBDDMPJK_00019	CDS	1083	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
LBDDMPJK_00020	gene	693	mtnN			
LBDDMPJK_00020	CDS	693	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
LBDDMPJK_00021	gene	684				
LBDDMPJK_00021	CDS	684				hypothetical protein
LBDDMPJK_00022	gene	339				
LBDDMPJK_00022	CDS	339				hypothetical protein
LBDDMPJK_00023	gene	480				
LBDDMPJK_00023	CDS	480				hypothetical protein
LBDDMPJK_00024	gene	1179	pknD_1			
LBDDMPJK_00024	CDS	1179	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
LBDDMPJK_00025	gene	636				
LBDDMPJK_00025	CDS	636				hypothetical protein
LBDDMPJK_00026	gene	963	hpr			
LBDDMPJK_00026	CDS	963	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
LBDDMPJK_00027	gene	357				
LBDDMPJK_00027	CDS	357				hypothetical protein
LBDDMPJK_00028	gene	387				
LBDDMPJK_00028	CDS	387				hypothetical protein
LBDDMPJK_00029	gene	645				
LBDDMPJK_00029	CDS	645		3.1.3.5	COG0546	5'-nucleotidase
LBDDMPJK_00030	gene	504	mutX			
LBDDMPJK_00030	CDS	504	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
LBDDMPJK_00031	gene	3252	carB_1			
LBDDMPJK_00031	CDS	3252	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
LBDDMPJK_00032	gene	558	msrC			
LBDDMPJK_00032	CDS	558	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
LBDDMPJK_00033	gene	273				
LBDDMPJK_00033	CDS	273				hypothetical protein
LBDDMPJK_00034	gene	174				
LBDDMPJK_00034	CDS	174				hypothetical protein
LBDDMPJK_00035	gene	2427	leuS			
LBDDMPJK_00035	CDS	2427	leuS	6.1.1.4		Leucine--tRNA ligase
LBDDMPJK_00036	gene	2283				
LBDDMPJK_00036	CDS	2283				hypothetical protein
LBDDMPJK_00037	gene	534				
LBDDMPJK_00037	CDS	534				hypothetical protein
LBDDMPJK_00038	gene	1224	pfp_1			
LBDDMPJK_00038	CDS	1224	pfp_1	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
LBDDMPJK_00039	gene	1515	sasA_1			
LBDDMPJK_00039	CDS	1515	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LBDDMPJK_00040	gene	690	srrA_1			
LBDDMPJK_00040	CDS	690	srrA_1		COG0745	Transcriptional regulatory protein SrrA
LBDDMPJK_00041	gene	759				
LBDDMPJK_00041	CDS	759				hypothetical protein
LBDDMPJK_00042	gene	1440	proS			
LBDDMPJK_00042	CDS	1440	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LBDDMPJK_00043	gene	1284	cca			
LBDDMPJK_00043	CDS	1284	cca	2.7.7.72		CCA-adding enzyme
LBDDMPJK_00044	gene	1344				
LBDDMPJK_00044	CDS	1344				hypothetical protein
LBDDMPJK_00045	gene	1212	arnB			
LBDDMPJK_00045	CDS	1212	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
LBDDMPJK_00046	gene	717				
LBDDMPJK_00046	CDS	717				hypothetical protein
LBDDMPJK_00047	gene	996				
LBDDMPJK_00047	CDS	996				hypothetical protein
LBDDMPJK_00048	gene	1863	pglF			
LBDDMPJK_00048	CDS	1863	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
LBDDMPJK_00049	gene	2331				
LBDDMPJK_00049	CDS	2331				hypothetical protein
LBDDMPJK_00050	gene	585				
LBDDMPJK_00050	CDS	585				hypothetical protein
LBDDMPJK_00051	gene	609				
LBDDMPJK_00051	CDS	609				hypothetical protein
LBDDMPJK_00052	gene	948	rfbD			
LBDDMPJK_00052	CDS	948	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
LBDDMPJK_00053	gene	1020	rffG			
LBDDMPJK_00053	CDS	1020	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
LBDDMPJK_00054	gene	897	rmlA			
LBDDMPJK_00054	CDS	897	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
LBDDMPJK_00055	gene	105				
LBDDMPJK_00055	CDS	105				hypothetical protein
LBDDMPJK_00056	gene	1218	COQ5_1			
LBDDMPJK_00056	CDS	1218	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LBDDMPJK_00057	gene	471				
LBDDMPJK_00057	CDS	471				hypothetical protein
LBDDMPJK_00058	gene	1119				
LBDDMPJK_00058	CDS	1119				hypothetical protein
LBDDMPJK_00059	gene	1422				
LBDDMPJK_00059	CDS	1422				hypothetical protein
LBDDMPJK_00060	gene	1089				
LBDDMPJK_00060	CDS	1089				hypothetical protein
LBDDMPJK_00061	gene	264				
LBDDMPJK_00061	CDS	264				hypothetical protein
LBDDMPJK_00062	gene	1284				
LBDDMPJK_00062	CDS	1284				hypothetical protein
LBDDMPJK_00063	gene	777				
LBDDMPJK_00063	CDS	777				hypothetical protein
LBDDMPJK_00064	gene	1293	btuD_1			
LBDDMPJK_00064	CDS	1293	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LBDDMPJK_00065	gene	411				
LBDDMPJK_00065	CDS	411				hypothetical protein
LBDDMPJK_00066	gene	1065	mshA_1			
LBDDMPJK_00066	CDS	1065	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LBDDMPJK_00067	gene	1215	mshA_2			
LBDDMPJK_00067	CDS	1215	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LBDDMPJK_00068	gene	1200				
LBDDMPJK_00068	CDS	1200				hypothetical protein
LBDDMPJK_00069	gene	1779				
LBDDMPJK_00069	CDS	1779				hypothetical protein
LBDDMPJK_00070	gene	780	rfbF			
LBDDMPJK_00070	CDS	780	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
LBDDMPJK_00071	gene	1047	rfbG			
LBDDMPJK_00071	CDS	1047	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
LBDDMPJK_00072	gene	1353	spnQ			
LBDDMPJK_00072	CDS	1353	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
LBDDMPJK_00073	gene	1893	ilvG			
LBDDMPJK_00073	CDS	1893	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
LBDDMPJK_00074	gene	933	rmd			
LBDDMPJK_00074	CDS	933	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
LBDDMPJK_00075	gene	939	yfdH			
LBDDMPJK_00075	CDS	939	yfdH	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
LBDDMPJK_00076	gene	519				
LBDDMPJK_00076	CDS	519				hypothetical protein
LBDDMPJK_00077	gene	2361				
LBDDMPJK_00077	CDS	2361				hypothetical protein
LBDDMPJK_00078	gene	357				
LBDDMPJK_00078	CDS	357				hypothetical protein
LBDDMPJK_00079	gene	318				
LBDDMPJK_00079	CDS	318				hypothetical protein
LBDDMPJK_00080	gene	141				
LBDDMPJK_00080	CDS	141				hypothetical protein
LBDDMPJK_00081	gene	372				
LBDDMPJK_00081	CDS	372				hypothetical protein
LBDDMPJK_00082	gene	255				
LBDDMPJK_00082	CDS	255				hypothetical protein
LBDDMPJK_00083	gene	1533				
LBDDMPJK_00083	CDS	1533				hypothetical protein
LBDDMPJK_00084	gene	237				
LBDDMPJK_00084	CDS	237				hypothetical protein
LBDDMPJK_00085	gene	381	dfx			
LBDDMPJK_00085	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
LBDDMPJK_00086	gene	1392				
LBDDMPJK_00086	CDS	1392				hypothetical protein
LBDDMPJK_00087	gene	537	rbr1			
LBDDMPJK_00087	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
LBDDMPJK_00088	gene	363	perR			
LBDDMPJK_00088	CDS	363	perR		COG0735	Peroxide operon regulator
LBDDMPJK_00089	gene	1158	glf			
LBDDMPJK_00089	CDS	1158	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
LBDDMPJK_00090	gene	963				
LBDDMPJK_00090	CDS	963				hypothetical protein
LBDDMPJK_00091	gene	1086	manC1			
LBDDMPJK_00091	CDS	1086	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
LBDDMPJK_00092	gene	1692				
LBDDMPJK_00092	CDS	1692				hypothetical protein
LBDDMPJK_00093	gene	1407				
LBDDMPJK_00093	CDS	1407				hypothetical protein
LBDDMPJK_00094	gene	1560	dltA			
LBDDMPJK_00094	CDS	1560	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
LBDDMPJK_00095	gene	1218	btrK			
LBDDMPJK_00095	CDS	1218	btrK	4.1.1.95		L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
LBDDMPJK_00096	gene	228	dltC_1			
LBDDMPJK_00096	CDS	228	dltC_1			D-alanyl carrier protein
LBDDMPJK_00097	gene	84				
LBDDMPJK_00097	tRNA	84				tRNA-Tyr(gta)
LBDDMPJK_00098	gene	89				
LBDDMPJK_00098	tRNA	89				tRNA-Leu(taa)
LBDDMPJK_00099	gene	1062	yerB			
LBDDMPJK_00099	CDS	1062	yerB			Putative lipoprotein YerB
LBDDMPJK_00100	gene	750	rgtE			
LBDDMPJK_00100	CDS	750	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
LBDDMPJK_00101	gene	1617				
LBDDMPJK_00101	CDS	1617				hypothetical protein
LBDDMPJK_00102	gene	1347				
LBDDMPJK_00102	CDS	1347				hypothetical protein
LBDDMPJK_00103	gene	1053	cmk_1			
LBDDMPJK_00103	CDS	1053	cmk_1	2.7.4.25		Cytidylate kinase
LBDDMPJK_00104	gene	1911				
LBDDMPJK_00104	CDS	1911				hypothetical protein
LBDDMPJK_00105	gene	903	ttcA_1			
LBDDMPJK_00105	CDS	903	ttcA_1	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
LBDDMPJK_00106	gene	3888	btuD_2			
LBDDMPJK_00106	CDS	3888	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LBDDMPJK_00107	gene	996				
LBDDMPJK_00107	CDS	996				hypothetical protein
LBDDMPJK_00108	gene	480	luxS			
LBDDMPJK_00108	CDS	480	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
LBDDMPJK_00109	gene	2112	glnA_1			
LBDDMPJK_00109	CDS	2112	glnA_1	6.3.1.2		Glutamine synthetase
LBDDMPJK_00110	gene	987				
LBDDMPJK_00110	CDS	987				hypothetical protein
LBDDMPJK_00111	gene	867	fba			
LBDDMPJK_00111	CDS	867	fba	4.1.2.13		Fructose-bisphosphate aldolase
LBDDMPJK_00112	gene	300				
LBDDMPJK_00112	CDS	300				hypothetical protein
LBDDMPJK_00113	gene	1077				
LBDDMPJK_00113	CDS	1077				hypothetical protein
LBDDMPJK_00114	gene	798				
LBDDMPJK_00114	CDS	798				hypothetical protein
LBDDMPJK_00115	gene	522				
LBDDMPJK_00115	CDS	522		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
LBDDMPJK_00116	gene	945				
LBDDMPJK_00116	CDS	945				hypothetical protein
LBDDMPJK_00117	gene	693				
LBDDMPJK_00117	CDS	693				hypothetical protein
LBDDMPJK_00118	gene	666				
LBDDMPJK_00118	CDS	666				hypothetical protein
LBDDMPJK_00119	gene	1476	patA			
LBDDMPJK_00119	CDS	1476	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
LBDDMPJK_00120	gene	1473				
LBDDMPJK_00120	CDS	1473				hypothetical protein
LBDDMPJK_00121	gene	591				
LBDDMPJK_00121	CDS	591				hypothetical protein
LBDDMPJK_00122	gene	74				
LBDDMPJK_00122	tRNA	74				tRNA-Gln(ctg)
LBDDMPJK_00123	gene	828	cvfB			
LBDDMPJK_00123	CDS	828	cvfB			Conserved virulence factor B
LBDDMPJK_00124	gene	513	rutC			
LBDDMPJK_00124	CDS	513	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
LBDDMPJK_00125	gene	1059				
LBDDMPJK_00125	CDS	1059				hypothetical protein
LBDDMPJK_00126	gene	177				
LBDDMPJK_00126	CDS	177				hypothetical protein
LBDDMPJK_00127	gene	1116	msmX			
LBDDMPJK_00127	CDS	1116	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
LBDDMPJK_00128	gene	1092				
LBDDMPJK_00128	CDS	1092				hypothetical protein
LBDDMPJK_00129	gene	687	ftsE			
LBDDMPJK_00129	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
LBDDMPJK_00130	gene	906	ftsX			
LBDDMPJK_00130	CDS	906	ftsX		COG2177	Cell division protein FtsX
LBDDMPJK_00131	gene	1236	smc_1			
LBDDMPJK_00131	CDS	1236	smc_1			Chromosome partition protein Smc
LBDDMPJK_00132	gene	1287				
LBDDMPJK_00132	CDS	1287				hypothetical protein
LBDDMPJK_00133	gene	1992	uvrB			
LBDDMPJK_00133	CDS	1992	uvrB		COG0556	UvrABC system protein B
LBDDMPJK_00134	gene	2859	uvrA			
LBDDMPJK_00134	CDS	2859	uvrA			UvrABC system protein A
LBDDMPJK_00135	gene	657				
LBDDMPJK_00135	CDS	657		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
LBDDMPJK_00136	gene	744	ywaC			
LBDDMPJK_00136	CDS	744	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
LBDDMPJK_00137	gene	1542	guaA			
LBDDMPJK_00137	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
LBDDMPJK_00138	gene	96				
LBDDMPJK_00138	CDS	96				hypothetical protein
LBDDMPJK_00139	gene	1167				
LBDDMPJK_00139	CDS	1167				hypothetical protein
LBDDMPJK_00140	gene	666	ecsA			
LBDDMPJK_00140	CDS	666	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
LBDDMPJK_00141	gene	768				
LBDDMPJK_00141	CDS	768				hypothetical protein
LBDDMPJK_00142	gene	204				
LBDDMPJK_00142	CDS	204				hypothetical protein
LBDDMPJK_00143	gene	273				
LBDDMPJK_00143	CDS	273				hypothetical protein
LBDDMPJK_00144	gene	459				
LBDDMPJK_00144	CDS	459				hypothetical protein
LBDDMPJK_00145	gene	234				
LBDDMPJK_00145	CDS	234				hypothetical protein
LBDDMPJK_00146	gene	303				
LBDDMPJK_00146	CDS	303				hypothetical protein
LBDDMPJK_00147	gene	612				
LBDDMPJK_00147	CDS	612				hypothetical protein
LBDDMPJK_00148	gene	294				
LBDDMPJK_00148	CDS	294				hypothetical protein
LBDDMPJK_00149	gene	360				
LBDDMPJK_00149	CDS	360				hypothetical protein
LBDDMPJK_00150	gene	435				
LBDDMPJK_00150	CDS	435				hypothetical protein
LBDDMPJK_00151	gene	951				
LBDDMPJK_00151	CDS	951				hypothetical protein
LBDDMPJK_00152	gene	423				
LBDDMPJK_00152	CDS	423				hypothetical protein
LBDDMPJK_00153	gene	267				
LBDDMPJK_00153	CDS	267				hypothetical protein
LBDDMPJK_00154	gene	441	menH_1			
LBDDMPJK_00154	CDS	441	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LBDDMPJK_00155	gene	906	btuD_3			
LBDDMPJK_00155	CDS	906	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LBDDMPJK_00156	gene	1731	msbA_1			
LBDDMPJK_00156	CDS	1731	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
LBDDMPJK_00157	gene	462				
LBDDMPJK_00157	CDS	462				hypothetical protein
LBDDMPJK_00158	gene	447				
LBDDMPJK_00158	CDS	447				hypothetical protein
LBDDMPJK_00159	gene	165				
LBDDMPJK_00159	CDS	165				hypothetical protein
LBDDMPJK_00160	gene	1803				
LBDDMPJK_00160	CDS	1803				hypothetical protein
LBDDMPJK_00161	gene	1080				
LBDDMPJK_00161	CDS	1080		3.4.-.-		putative peptidase
LBDDMPJK_00162	gene	924	ydhF			
LBDDMPJK_00162	CDS	924	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
LBDDMPJK_00163	gene	189	irtB			
LBDDMPJK_00163	CDS	189	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
LBDDMPJK_00164	gene	906	pstS1_1			
LBDDMPJK_00164	CDS	906	pstS1_1		COG0226	Phosphate-binding protein PstS 1
LBDDMPJK_00165	gene	915	pstC			
LBDDMPJK_00165	CDS	915	pstC		COG0573	Phosphate transport system permease protein PstC
LBDDMPJK_00166	gene	897	pstA			
LBDDMPJK_00166	CDS	897	pstA		COG0581	Phosphate transport system permease protein PstA
LBDDMPJK_00167	gene	795	pstB3			
LBDDMPJK_00167	CDS	795	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
LBDDMPJK_00168	gene	651	phoU			
LBDDMPJK_00168	CDS	651	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
LBDDMPJK_00169	gene	345				
LBDDMPJK_00169	CDS	345				hypothetical protein
LBDDMPJK_00170	gene	663				
LBDDMPJK_00170	CDS	663				hypothetical protein
LBDDMPJK_00171	gene	1104	vioA			
LBDDMPJK_00171	CDS	1104	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
LBDDMPJK_00172	gene	1950				
LBDDMPJK_00172	CDS	1950				hypothetical protein
LBDDMPJK_00173	gene	981				
LBDDMPJK_00173	CDS	981				hypothetical protein
LBDDMPJK_00174	gene	999	fcl			
LBDDMPJK_00174	CDS	999	fcl	1.1.1.271		GDP-L-fucose synthase
LBDDMPJK_00175	gene	699				
LBDDMPJK_00175	CDS	699				putative protein
LBDDMPJK_00176	gene	648				
LBDDMPJK_00176	CDS	648				hypothetical protein
LBDDMPJK_00177	gene	603	mntP			
LBDDMPJK_00177	CDS	603	mntP		COG1971	putative manganese efflux pump MntP
LBDDMPJK_00178	gene	2250				
LBDDMPJK_00178	CDS	2250				hypothetical protein
LBDDMPJK_00179	gene	1212	rhaR_1			
LBDDMPJK_00179	CDS	1212	rhaR_1			HTH-type transcriptional activator RhaR
LBDDMPJK_00180	gene	1518	uidB_1			
LBDDMPJK_00180	CDS	1518	uidB_1		COG2211	Glucuronide carrier protein
LBDDMPJK_00181	gene	2217				
LBDDMPJK_00181	CDS	2217		3.2.1.31		Putative beta-glucuronidase
LBDDMPJK_00182	gene	645				
LBDDMPJK_00182	CDS	645				hypothetical protein
LBDDMPJK_00183	gene	4401				
LBDDMPJK_00183	CDS	4401				hypothetical protein
LBDDMPJK_00184	gene	615	srtD			
LBDDMPJK_00184	CDS	615	srtD	3.4.22.-	COG3764	Sortase D
LBDDMPJK_00185	gene	573				
LBDDMPJK_00185	CDS	573				hypothetical protein
LBDDMPJK_00186	gene	1899	norR			
LBDDMPJK_00186	CDS	1899	norR			Anaerobic nitric oxide reductase transcription regulator NorR
LBDDMPJK_00187	gene	888	garR			
LBDDMPJK_00187	CDS	888	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LBDDMPJK_00188	gene	1413	idnT			
LBDDMPJK_00188	CDS	1413	idnT		COG2610	Gnt-II system L-idonate transporter
LBDDMPJK_00189	gene	1332	gudD			
LBDDMPJK_00189	CDS	1332	gudD	4.2.1.40	COG4948	Glucarate dehydratase
LBDDMPJK_00190	gene	900	dapA_1			
LBDDMPJK_00190	CDS	900	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LBDDMPJK_00191	gene	1203	gltD_1			
LBDDMPJK_00191	CDS	1203	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LBDDMPJK_00192	gene	1170	glxK_1			
LBDDMPJK_00192	CDS	1170	glxK_1	2.7.1.31	COG1929	Glycerate 3-kinase
LBDDMPJK_00193	gene	1959	fbp			
LBDDMPJK_00193	CDS	1959	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
LBDDMPJK_00194	gene	846				
LBDDMPJK_00194	CDS	846				hypothetical protein
LBDDMPJK_00195	gene	231				
LBDDMPJK_00195	CDS	231				hypothetical protein
LBDDMPJK_00196	gene	1254	sstT			
LBDDMPJK_00196	CDS	1254	sstT		COG3633	Serine/threonine transporter SstT
LBDDMPJK_00197	gene	300				
LBDDMPJK_00197	CDS	300				hypothetical protein
LBDDMPJK_00198	gene	567				
LBDDMPJK_00198	CDS	567				hypothetical protein
LBDDMPJK_00199	gene	1905				
LBDDMPJK_00199	CDS	1905				hypothetical protein
LBDDMPJK_00200	gene	612	artM_1			
LBDDMPJK_00200	CDS	612	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
LBDDMPJK_00201	gene	669	regX3_1			
LBDDMPJK_00201	CDS	669	regX3_1		COG0745	Sensory transduction protein regX3
LBDDMPJK_00202	gene	1023	sasA_2			
LBDDMPJK_00202	CDS	1023	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LBDDMPJK_00203	gene	687	lolD			
LBDDMPJK_00203	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
LBDDMPJK_00204	gene	2604				
LBDDMPJK_00204	CDS	2604				hypothetical protein
LBDDMPJK_00205	gene	879				
LBDDMPJK_00205	CDS	879				hypothetical protein
LBDDMPJK_00206	gene	516				
LBDDMPJK_00206	CDS	516				hypothetical protein
LBDDMPJK_00207	gene	834	ycsE_1			
LBDDMPJK_00207	CDS	834	ycsE_1	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
LBDDMPJK_00208	gene	948	ldh_1			
LBDDMPJK_00208	CDS	948	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
LBDDMPJK_00209	gene	528				
LBDDMPJK_00209	CDS	528				hypothetical protein
LBDDMPJK_00210	gene	672	arlR_1			
LBDDMPJK_00210	CDS	672	arlR_1		COG0745	Response regulator ArlR
LBDDMPJK_00211	gene	1074	rcsC_1			
LBDDMPJK_00211	CDS	1074	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LBDDMPJK_00212	gene	546				
LBDDMPJK_00212	CDS	546				hypothetical protein
LBDDMPJK_00213	gene	1626				
LBDDMPJK_00213	CDS	1626				hypothetical protein
LBDDMPJK_00214	gene	2139				
LBDDMPJK_00214	CDS	2139				hypothetical protein
LBDDMPJK_00215	gene	1995	fldZ			
LBDDMPJK_00215	CDS	1995	fldZ	1.3.1.-		Cinnamate reductase
LBDDMPJK_00216	gene	855	oxyR			
LBDDMPJK_00216	CDS	855	oxyR			Hydrogen peroxide-inducible genes activator
LBDDMPJK_00217	gene	399				
LBDDMPJK_00217	CDS	399				hypothetical protein
LBDDMPJK_00218	gene	909	gltC_1			
LBDDMPJK_00218	CDS	909	gltC_1			HTH-type transcriptional regulator GltC
LBDDMPJK_00219	gene	936	cysK1			
LBDDMPJK_00219	CDS	936	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LBDDMPJK_00220	gene	1086	mnmA			
LBDDMPJK_00220	CDS	1086	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LBDDMPJK_00221	gene	897	hdfR			
LBDDMPJK_00221	CDS	897	hdfR			HTH-type transcriptional regulator HdfR
LBDDMPJK_00222	gene	1323				
LBDDMPJK_00222	CDS	1323		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
LBDDMPJK_00223	gene	1581	pgi			
LBDDMPJK_00223	CDS	1581	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LBDDMPJK_00224	gene	447	dtd			
LBDDMPJK_00224	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LBDDMPJK_00225	gene	1041				
LBDDMPJK_00225	CDS	1041				hypothetical protein
LBDDMPJK_00226	gene	405				
LBDDMPJK_00226	CDS	405				hypothetical protein
LBDDMPJK_00227	gene	843				
LBDDMPJK_00227	CDS	843				hypothetical protein
LBDDMPJK_00228	gene	1014				
LBDDMPJK_00228	CDS	1014				hypothetical protein
LBDDMPJK_00229	gene	477				
LBDDMPJK_00229	CDS	477				hypothetical protein
LBDDMPJK_00230	gene	753	ttuC			
LBDDMPJK_00230	CDS	753	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
LBDDMPJK_00231	gene	564				
LBDDMPJK_00231	CDS	564				hypothetical protein
LBDDMPJK_00232	gene	933				
LBDDMPJK_00232	CDS	933				hypothetical protein
LBDDMPJK_00233	gene	1818	mcp4_1			
LBDDMPJK_00233	CDS	1818	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
LBDDMPJK_00234	gene	531				
LBDDMPJK_00234	CDS	531				hypothetical protein
LBDDMPJK_00235	gene	870				
LBDDMPJK_00235	CDS	870				hypothetical protein
LBDDMPJK_00236	gene	678				
LBDDMPJK_00236	CDS	678				hypothetical protein
LBDDMPJK_00237	gene	567	flr_1			
LBDDMPJK_00237	CDS	567	flr_1			Flavoredoxin
LBDDMPJK_00238	gene	1536				
